city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Salvador,2927408.0,2020-09-19,202038,2886698.0,2872347.0,False,False,83292,2885.37284,2020-09-19,0.0309,2576,191,city,BA,379,4
,29.0,2020-09-19,202038,14930634.0,14873064.0,False,False,294210,1970.5124399999997,2020-09-19,0.0211,6221,198,state,BA,2191,40
Salvador,2927408.0,2020-09-20,202039,2886698.0,2872347.0,False,False,83413,2889.56448,2020-09-20,0.0311,2597,192,city,BA,121,21
,29.0,2020-09-20,202039,14930634.0,14873064.0,False,False,295303,1977.8329600000002,2020-09-20,0.0212,6265,199,state,BA,1093,44
Salvador,2927408.0,2020-09-21,202039,2886698.0,2872347.0,False,False,83453,2890.95014,2020-09-21,0.0313,2614,193,city,BA,40,17
,29.0,2020-09-21,202039,14930634.0,14873064.0,False,False,295996,1982.47442,2020-09-21,0.0213,6313,200,state,BA,693,48
Salvador,2927408.0,2020-09-22,202039,2886698.0,2872347.0,False,False,83747,2901.13479,2020-09-22,0.0315,2637,194,city,BA,294,23
,29.0,2020-09-22,202039,14930634.0,14873064.0,False,False,297805,1994.59045,2020-09-22,0.0214,6359,201,state,BA,1809,46
Salvador,2927408.0,2020-09-23,202039,2886698.0,2872347.0,False,False,84029,2910.9037399999997,2020-09-23,0.0315,2649,195,city,BA,282,12
,29.0,2020-09-23,202039,14930634.0,14873064.0,False,False,299415,2005.37365,2020-09-23,0.0214,6408,202,state,BA,1610,49
Salvador,2927408.0,2020-09-24,202039,2886698.0,2872347.0,False,False,84525,2928.086,2020-09-24,0.0314,2656,196,city,BA,496,7
,29.0,2020-09-24,202039,14930634.0,14873064.0,False,False,301248,2017.65042,2020-09-24,0.0214,6455,203,state,BA,1833,47
Salvador,2927408.0,2020-09-25,202039,2886698.0,2872347.0,False,False,84977,2943.7440300000003,2020-09-25,0.0314,2672,197,city,BA,452,16
,29.0,2020-09-25,202039,14930634.0,14873064.0,False,False,303058,2029.77315,2020-09-25,0.0215,6503,204,state,BA,1810,48
Salvador,2927408.0,2020-09-26,202039,2886698.0,2872347.0,False,False,85411,2958.77851,2020-09-26,0.0314,2682,198,city,BA,434,10
,29.0,2020-09-26,202039,14930634.0,14873064.0,False,False,305186,2044.02573,2020-09-26,0.0215,6552,205,state,BA,2128,49
Salvador,2927408.0,2020-09-27,202040,2886698.0,2872347.0,False,False,85481,2961.20342,2020-09-27,0.0314,2687,199,city,BA,70,5
,29.0,2020-09-27,202040,14930634.0,14873064.0,False,False,306036,2049.71872,2020-09-27,0.0216,6599,206,state,BA,850,47
Salvador,2927408.0,2020-09-28,202040,2886698.0,2872347.0,False,False,85570,2964.28653,2020-09-28,0.0315,2698,200,city,BA,89,11
,29.0,2020-09-28,202040,14930634.0,14873064.0,False,False,306629,2053.69042,2020-09-28,0.0217,6648,207,state,BA,593,49
Salvador,2927408.0,2020-09-29,202040,2886698.0,2872347.0,False,False,85734,2969.96776,2020-09-29,0.0317,2719,201,city,BA,164,21
,29.0,2020-09-29,202040,14930634.0,14873064.0,False,False,308252,2064.56069,2020-09-29,0.0217,6697,208,state,BA,1623,49
Salvador,2927408.0,2020-09-30,202040,2886698.0,2872347.0,False,False,85934,2976.8960899999997,2020-09-30,0.0317,2728,202,city,BA,200,9
,29.0,2020-09-30,202040,14930634.0,14873064.0,False,False,310526,2079.79112,2020-09-30,0.0217,6744,209,state,BA,2274,47
Salvador,2927408.0,2020-10-01,202040,2886698.0,2872347.0,False,False,86099,2982.61197,2020-10-01,0.0318,2740,203,city,BA,165,12
,29.0,2020-10-01,202040,14930634.0,14873064.0,False,False,312050,2089.99832,2020-10-01,0.0218,6795,210,state,BA,1524,51
Salvador,2927408.0,2020-10-02,202040,2886698.0,2872347.0,False,False,86249,2987.80822,2020-10-02,0.0318,2747,204,city,BA,150,7
,29.0,2020-10-02,202040,14930634.0,14873064.0,False,False,313404,2099.06693,2020-10-02,0.0218,6844,211,state,BA,1354,49
Salvador,2927408.0,2020-10-03,202040,2886698.0,2872347.0,False,False,86386,2992.55412,2020-10-03,0.0319,2753,205,city,BA,137,6
,29.0,2020-10-03,202040,14930634.0,14873064.0,False,False,314711,2107.8207399999997,2020-10-03,0.0219,6890,212,state,BA,1307,46
Salvador,2927408.0,2020-10-04,202041,2886698.0,2872347.0,False,False,86467,2995.3601,2020-10-04,0.0319,2762,206,city,BA,81,9
,29.0,2020-10-04,202041,14930634.0,14873064.0,False,False,315440,2112.70332,2020-10-04,0.022,6925,213,state,BA,729,35
Salvador,2927408.0,2020-10-05,202041,2886698.0,2872347.0,False,False,86551,2998.27,2020-10-05,0.032,2766,207,city,BA,84,4
,29.0,2020-10-05,202041,14930634.0,14873064.0,False,False,316005,2116.4874800000002,2020-10-05,0.022,6953,214,state,BA,565,28
Salvador,2927408.0,2020-10-06,202041,2886698.0,2872347.0,False,False,86779,3006.16829,2020-10-06,0.032,2773,208,city,BA,228,7
,29.0,2020-10-06,202041,14930634.0,14873064.0,False,False,318147,2130.83383,2020-10-06,0.022,6985,215,state,BA,2142,32
Salvador,2927408.0,2020-10-07,202041,2886698.0,2872347.0,False,False,86944,3011.88417,2020-10-07,0.032,2784,209,city,BA,165,11
,29.0,2020-10-07,202041,14930634.0,14873064.0,False,False,319981,2143.1173,2020-10-07,0.0219,7021,216,state,BA,1834,36
Salvador,2927408.0,2020-10-08,202041,2886698.0,2872347.0,False,False,87171,3019.74782,2020-10-08,0.032,2792,210,city,BA,227,8
,29.0,2020-10-08,202041,14930634.0,14873064.0,False,False,321798,2155.2869100000003,2020-10-08,0.0219,7049,217,state,BA,1817,28
Salvador,2927408.0,2020-10-09,202041,2886698.0,2872347.0,False,False,87379,3026.95329,2020-10-09,0.032,2793,211,city,BA,208,1
,29.0,2020-10-09,202041,14930634.0,14873064.0,False,False,323210,2164.74398,2020-10-09,0.0219,7075,218,state,BA,1412,26
Salvador,2927408.0,2020-10-10,202041,2886698.0,2872347.0,False,False,87612,3035.02479,2020-10-10,0.0319,2795,212,city,BA,233,2
,29.0,2020-10-10,202041,14930634.0,14873064.0,False,False,324964,2176.49163,2020-10-10,0.0218,7099,219,state,BA,1754,24
Salvador,2927408.0,2020-10-11,202042,2886698.0,2872347.0,False,False,87759,3040.11712,2020-10-11,0.032,2805,213,city,BA,147,10
,29.0,2020-10-11,202042,14930634.0,14873064.0,False,False,325957,2183.14239,2020-10-11,0.0219,7128,220,state,BA,993,29
Salvador,2927408.0,2020-10-12,202042,2886698.0,2872347.0,False,False,87892,3044.7244600000004,2020-10-12,0.032,2811,214,city,BA,133,6
,29.0,2020-10-12,202042,14930634.0,14873064.0,False,False,326634,2187.67669,2020-10-12,0.0219,7159,221,state,BA,677,31
Salvador,2927408.0,2020-10-13,202042,2886698.0,2872347.0,False,False,88036,3049.71286,2020-10-13,0.032,2815,215,city,BA,144,4
,29.0,2020-10-13,202042,14930634.0,14873064.0,False,False,327327,2192.3181600000003,2020-10-13,0.022,7188,222,state,BA,693,29
Salvador,2927408.0,2020-10-14,202042,2886698.0,2872347.0,False,False,88285,3058.33863,2020-10-14,0.0319,2819,216,city,BA,249,4
,29.0,2020-10-14,202042,14930634.0,14873064.0,False,False,329787,2208.79435,2020-10-14,0.0219,7214,223,state,BA,2460,26
Salvador,2927408.0,2020-10-15,202042,2886698.0,2872347.0,False,False,88518,3066.41013,2020-10-15,0.0319,2820,217,city,BA,233,1
,29.0,2020-10-15,202042,14930634.0,14873064.0,False,False,331362,2219.34313,2020-10-15,0.0219,7243,224,state,BA,1575,29
Salvador,2927408.0,2020-10-16,202042,2886698.0,2872347.0,False,False,88743,3074.20451,2020-10-16,0.0319,2830,218,city,BA,225,10
,29.0,2020-10-16,202042,14930634.0,14873064.0,False,False,332898,2229.6307,2020-10-16,0.0218,7267,225,state,BA,1536,24
Salvador,2927408.0,2020-10-17,202042,2886698.0,2872347.0,False,False,88956,3081.58318,2020-10-17,0.0319,2837,219,city,BA,213,7
,29.0,2020-10-17,202042,14930634.0,14873064.0,False,False,334697,2241.67976,2020-10-17,0.0218,7288,226,state,BA,1799,21
Salvador,2927408.0,2020-10-18,202043,2886698.0,2872347.0,False,False,89020,3083.80025,2020-10-18,0.0319,2840,220,city,BA,64,3
,29.0,2020-10-18,202043,14930634.0,14873064.0,False,False,335351,2246.06001,2020-10-18,0.0218,7316,227,state,BA,654,28
Salvador,2927408.0,2020-10-19,202043,2886698.0,2872347.0,False,False,89142,3088.02653,2020-10-19,0.0319,2841,221,city,BA,122,1
,29.0,2020-10-19,202043,14930634.0,14873064.0,False,False,336232,2251.96063,2020-10-19,0.0218,7342,228,state,BA,881,26
Salvador,2927408.0,2020-10-20,202043,2886698.0,2872347.0,False,False,89317,3094.08882,2020-10-20,0.0319,2847,222,city,BA,175,6
,29.0,2020-10-20,202043,14930634.0,14873064.0,False,False,337994,2263.76187,2020-10-20,0.0218,7363,229,state,BA,1762,21
Salvador,2927408.0,2020-10-21,202043,2886698.0,2872347.0,False,False,89465,3099.21578,2020-10-21,0.0318,2848,223,city,BA,148,1
,29.0,2020-10-21,202043,14930634.0,14873064.0,False,False,339215,2271.9396899999997,2020-10-21,0.0218,7384,230,state,BA,1221,21
Salvador,2927408.0,2020-10-22,202043,2886698.0,2872347.0,False,False,89609,3104.20418,2020-10-22,0.0319,2859,224,city,BA,144,11
,29.0,2020-10-22,202043,14930634.0,14873064.0,False,False,340665,2281.65127,2020-10-22,0.0217,7407,231,state,BA,1450,23
Salvador,2927408.0,2020-10-23,202043,2886698.0,2872347.0,False,False,89829,3111.82535,2020-10-23,0.0319,2866,225,city,BA,220,7
,29.0,2020-10-23,202043,14930634.0,14873064.0,False,False,342526,2294.11557,2020-10-23,0.0217,7432,232,state,BA,1861,25
Salvador,2927408.0,2020-10-24,202043,2886698.0,2872347.0,False,False,90043,3119.23866,2020-10-24,0.0319,2871,226,city,BA,214,5
,29.0,2020-10-24,202043,14930634.0,14873064.0,False,False,344014,2304.0816600000003,2020-10-24,0.0217,7453,233,state,BA,1488,21
Salvador,2927408.0,2020-10-25,202044,2886698.0,2872347.0,False,False,90165,3123.46494,2020-10-25,0.0319,2873,227,city,BA,122,2
,29.0,2020-10-25,202044,14930634.0,14873064.0,False,False,344705,2308.70973,2020-10-25,0.0217,7475,234,state,BA,691,22
Salvador,2927408.0,2020-10-26,202044,2886698.0,2872347.0,False,False,90331,3129.2154600000003,2020-10-26,0.0318,2877,228,city,BA,166,4
,29.0,2020-10-26,202044,14930634.0,14873064.0,False,False,345949,2317.04159,2020-10-26,0.0217,7497,235,state,BA,1244,22
Salvador,2927408.0,2020-10-27,202044,2886698.0,2872347.0,False,False,90547,3136.69805,2020-10-27,0.0318,2881,229,city,BA,216,4
,29.0,2020-10-27,202044,14930634.0,14873064.0,False,False,347721,2328.90981,2020-10-27,0.0216,7519,236,state,BA,1772,22
Salvador,2927408.0,2020-10-28,202044,2886698.0,2872347.0,False,False,90771,3144.45779,2020-10-28,0.0318,2882,230,city,BA,224,1
,29.0,2020-10-28,202044,14930634.0,14873064.0,False,False,349711,2342.2381100000002,2020-10-28,0.0216,7546,237,state,BA,1990,27
Salvador,2927408.0,2020-10-29,202044,2886698.0,2872347.0,False,False,90995,3152.21752,2020-10-29,0.0317,2885,231,city,BA,224,3
,29.0,2020-10-29,202044,14930634.0,14873064.0,False,False,351277,2352.72662,2020-10-29,0.0216,7571,238,state,BA,1566,25
Salvador,2927408.0,2020-10-30,202044,2886698.0,2872347.0,False,False,91128,3156.82486,2020-10-30,0.0318,2894,232,city,BA,133,9
,29.0,2020-10-30,202044,14930634.0,14873064.0,False,False,352700,2362.25736,2020-10-30,0.0215,7600,239,state,BA,1423,29
Salvador,2927408.0,2020-10-31,202044,2886698.0,2872347.0,False,False,91170,3158.27981,2020-10-31,0.0318,2897,233,city,BA,42,3
,29.0,2020-10-31,202044,14930634.0,14873064.0,False,False,353157,2365.31818,2020-10-31,0.0216,7622,240,state,BA,457,22
Salvador,2927408.0,2020-11-01,202045,2886698.0,2872347.0,False,False,91247,3160.9472100000003,2020-11-01,0.0318,2899,234,city,BA,77,2
,29.0,2020-11-01,202045,14930634.0,14873064.0,False,False,354043,2371.25229,2020-11-01,0.0216,7645,241,state,BA,886,23
Salvador,2927408.0,2020-11-02,202045,2886698.0,2872347.0,False,False,91292,3162.50609,2020-11-02,0.0318,2902,235,city,BA,45,3
,29.0,2020-11-02,202045,14930634.0,14873064.0,False,False,354576,2374.82213,2020-11-02,0.0216,7667,242,state,BA,533,22
Salvador,2927408.0,2020-11-03,202045,2886698.0,2872347.0,False,False,91316,3163.33749,2020-11-03,0.0318,2905,236,city,BA,24,3
,29.0,2020-11-03,202045,14930634.0,14873064.0,False,False,354983,2377.54807,2020-11-03,0.0217,7690,243,state,BA,407,23
Salvador,2927408.0,2020-11-04,202045,2886698.0,2872347.0,False,False,91348,3164.44602,2020-11-04,0.0318,2907,237,city,BA,32,2
,29.0,2020-11-04,202045,14930634.0,14873064.0,False,False,355753,2382.70525,2020-11-04,0.0217,7711,244,state,BA,770,21
Salvador,2927408.0,2020-11-05,202045,2886698.0,2872347.0,False,False,91769,3179.0301600000003,2020-11-05,0.0317,2910,238,city,BA,421,3
,29.0,2020-11-05,202045,14930634.0,14873064.0,False,False,359130,2405.32318,2020-11-05,0.0215,7731,245,state,BA,3377,20
Salvador,2927408.0,2020-11-06,202045,2886698.0,2872347.0,False,False,92101,3190.5311899999997,2020-11-06,0.0317,2916,239,city,BA,332,6
,29.0,2020-11-06,202045,14930634.0,14873064.0,False,False,361136,2418.75864,2020-11-06,0.0215,7754,246,state,BA,2006,23
Salvador,2927408.0,2020-11-07,202045,2886698.0,2872347.0,False,False,92238,3195.2771,2020-11-07,0.0317,2922,240,city,BA,137,6
,29.0,2020-11-07,202045,14930634.0,14873064.0,False,False,362563,2428.31617,2020-11-07,0.0214,7776,247,state,BA,1427,22
Salvador,2927408.0,2020-11-08,202046,2886698.0,2872347.0,False,False,92317,3198.01379,2020-11-08,0.0317,2922,241,city,BA,79,0
,29.0,2020-11-08,202046,14930634.0,14873064.0,False,False,363146,2432.2209,2020-11-08,0.0215,7796,248,state,BA,583,20
Salvador,2927408.0,2020-11-09,202046,2886698.0,2872347.0,False,False,92317,3198.01379,2020-11-09,0.0317,2922,242,city,BA,0,0
,29.0,2020-11-09,202046,14930634.0,14873064.0,False,False,363986,2437.84691,2020-11-09,0.0215,7818,249,state,BA,840,22
Salvador,2927408.0,2020-11-10,202046,2886698.0,2872347.0,False,False,92714,3211.76652,2020-11-10,0.0316,2931,243,city,BA,397,9
,29.0,2020-11-10,202046,14930634.0,14873064.0,False,False,365941,2450.9408,2020-11-10,0.0214,7838,250,state,BA,1955,20
Salvador,2927408.0,2020-11-11,202046,2886698.0,2872347.0,False,False,92988,3221.25834,2020-11-11,0.0315,2932,244,city,BA,274,1
,29.0,2020-11-11,202046,14930634.0,14873064.0,False,False,367669,2462.5143199999998,2020-11-11,0.0214,7859,251,state,BA,1728,21
Salvador,2927408.0,2020-11-12,202046,2886698.0,2872347.0,False,False,93239,3229.9533899999997,2020-11-12,0.0315,2934,245,city,BA,251,2
,29.0,2020-11-12,202046,14930634.0,14873064.0,False,False,369259,2473.16356,2020-11-12,0.0213,7882,252,state,BA,1590,23
Salvador,2927408.0,2020-11-13,202046,2886698.0,2872347.0,False,False,93515,3239.51449,2020-11-13,0.0314,2936,246,city,BA,276,2
,29.0,2020-11-13,202046,14930634.0,14873064.0,False,False,371378,2487.35586,2020-11-13,0.0213,7902,253,state,BA,2119,20
Salvador,2927408.0,2020-11-14,202046,2886698.0,2872347.0,False,False,93710,3246.2696100000003,2020-11-14,0.0314,2938,247,city,BA,195,2
,29.0,2020-11-14,202046,14930634.0,14873064.0,False,False,372727,2496.39098,2020-11-14,0.0213,7922,254,state,BA,1349,20
Salvador,2927408.0,2020-11-15,202047,2886698.0,2872347.0,False,False,93836,3250.63446,2020-11-15,0.0313,2941,248,city,BA,126,3
,29.0,2020-11-15,202047,14930634.0,14873064.0,False,False,374009,2504.97735,2020-11-15,0.0212,7943,255,state,BA,1282,21
Salvador,2927408.0,2020-11-16,202047,2886698.0,2872347.0,False,False,93962,3254.99931,2020-11-16,0.0313,2942,249,city,BA,126,1
,29.0,2020-11-16,202047,14930634.0,14873064.0,False,False,374721,2509.74607,2020-11-16,0.0213,7967,256,state,BA,712,24
Salvador,2927408.0,2020-11-17,202047,2886698.0,2872347.0,False,False,94046,3257.9092100000003,2020-11-17,0.0313,2946,250,city,BA,84,4
,29.0,2020-11-17,202047,14930634.0,14873064.0,False,False,375374,2514.11963,2020-11-17,0.0213,7989,257,state,BA,653,22
Salvador,2927408.0,2020-11-18,202047,2886698.0,2872347.0,False,False,94406,3270.3802100000003,2020-11-18,0.0313,2951,251,city,BA,360,5
,29.0,2020-11-18,202047,14930634.0,14873064.0,False,False,377445,2527.99044,2020-11-18,0.0212,8013,258,state,BA,2071,24
Salvador,2927408.0,2020-11-19,202047,2886698.0,2872347.0,False,False,94933,3288.63636,2020-11-19,0.0311,2954,252,city,BA,527,3
,29.0,2020-11-19,202047,14930634.0,14873064.0,False,False,380294,2547.0720100000003,2020-11-19,0.0211,8038,259,state,BA,2849,25
Salvador,2927408.0,2020-11-20,202047,2886698.0,2872347.0,False,False,95257,3299.86026,2020-11-20,0.0311,2960,253,city,BA,324,6
,29.0,2020-11-20,202047,14930634.0,14873064.0,False,False,382164,2559.5966,2020-11-20,0.0211,8061,260,state,BA,1870,23
Salvador,2927408.0,2020-11-21,202047,2886698.0,2872347.0,False,False,95481,3307.6199899999997,2020-11-21,0.031,2963,254,city,BA,224,3
,29.0,2020-11-21,202047,14930634.0,14873064.0,False,False,383945,2571.5250899999996,2020-11-21,0.021,8081,261,state,BA,1781,20
Salvador,2927408.0,2020-11-22,202048,2886698.0,2872347.0,False,False,95598,3311.67306,2020-11-22,0.031,2965,255,city,BA,117,2
,29.0,2020-11-22,202048,14930634.0,14873064.0,False,False,384903,2577.94143,2020-11-22,0.021,8102,262,state,BA,958,21
Salvador,2927408.0,2020-11-23,202048,2886698.0,2872347.0,False,False,95825,3319.53672,2020-11-23,0.031,2967,256,city,BA,227,2
,29.0,2020-11-23,202048,14930634.0,14873064.0,False,False,386321,2587.43868,2020-11-23,0.021,8123,263,state,BA,1418,21
Salvador,2927408.0,2020-11-24,202048,2886698.0,2872347.0,False,False,96008,3325.87614,2020-11-24,0.0309,2970,257,city,BA,183,3
,29.0,2020-11-24,202048,14930634.0,14873064.0,False,False,387786,2597.25073,2020-11-24,0.021,8143,264,state,BA,1465,20
Salvador,2927408.0,2020-11-25,202048,2886698.0,2872347.0,False,False,96393,3339.21318,2020-11-25,0.0309,2980,258,city,BA,385,10
,29.0,2020-11-25,202048,14930634.0,14873064.0,False,False,390909,2618.16745,2020-11-25,0.0209,8165,265,state,BA,3123,22
Salvador,2927408.0,2020-11-26,202048,2886698.0,2872347.0,False,False,96618,3347.00755,2020-11-26,0.0309,2984,259,city,BA,225,4
,29.0,2020-11-26,202048,14930634.0,14873064.0,False,False,392381,2628.0263800000002,2020-11-26,0.0209,8185,266,state,BA,1472,20
Salvador,2927408.0,2020-11-27,202048,2886698.0,2872347.0,False,False,96853,3355.1483399999997,2020-11-27,0.0309,2988,260,city,BA,235,4
,29.0,2020-11-27,202048,14930634.0,14873064.0,False,False,394300,2640.87915,2020-11-27,0.0208,8207,267,state,BA,1919,22
Salvador,2927408.0,2020-11-28,202048,2886698.0,2872347.0,False,False,97584,3380.4713899999997,2020-11-28,0.0307,2991,261,city,BA,731,3
,29.0,2020-11-28,202048,14930634.0,14873064.0,False,False,398504,2669.03602,2020-11-28,0.0206,8227,268,state,BA,4204,20
Salvador,2927408.0,2020-11-29,202049,2886698.0,2872347.0,False,False,97848,3389.61679,2020-11-29,0.0306,2995,262,city,BA,264,4
,29.0,2020-11-29,202049,14930634.0,14873064.0,False,False,401419,2688.55964,2020-11-29,0.0205,8247,269,state,BA,2915,20
Salvador,2927408.0,2020-11-30,202049,2886698.0,2872347.0,False,False,98051,3396.64904,2020-11-30,0.0306,2998,263,city,BA,203,3
,29.0,2020-11-30,202049,14930634.0,14873064.0,False,False,403071,2699.62414,2020-11-30,0.0205,8268,270,state,BA,1652,21
Salvador,2927408.0,2020-12-01,202049,2886698.0,2872347.0,False,False,98499,3412.16851,2020-12-01,0.0305,3002,264,city,BA,448,4
,29.0,2020-12-01,202049,14930634.0,14873064.0,False,False,406189,2720.50738,2020-12-01,0.0204,8293,271,state,BA,3118,25
Salvador,2927408.0,2020-12-02,202049,2886698.0,2872347.0,False,False,98940,3427.44548,2020-12-02,0.0304,3009,265,city,BA,441,7
,29.0,2020-12-02,202049,14930634.0,14873064.0,False,False,409417,2742.12736,2020-12-02,0.0203,8315,272,state,BA,3228,22
Salvador,2927408.0,2020-12-03,202049,2886698.0,2872347.0,False,False,99357,3441.89105,2020-12-03,0.0303,3014,266,city,BA,417,5
,29.0,2020-12-03,202049,14930634.0,14873064.0,False,False,412685,2764.01525,2020-12-03,0.0202,8336,273,state,BA,3268,21
Salvador,2927408.0,2020-12-04,202049,2886698.0,2872347.0,False,False,99750,3455.5052200000005,2020-12-04,0.0303,3019,267,city,BA,393,5
,29.0,2020-12-04,202049,14930634.0,14873064.0,False,False,416734,2791.13399,2020-12-04,0.0201,8360,274,state,BA,4049,24
Salvador,2927408.0,2020-12-05,202049,2886698.0,2872347.0,False,False,100044,3465.68986,2020-12-05,0.0302,3026,268,city,BA,294,7
,29.0,2020-12-05,202049,14930634.0,14873064.0,False,False,419044,2806.6055300000003,2020-12-05,0.02,8388,275,state,BA,2310,28
Salvador,2927408.0,2020-12-06,202050,2886698.0,2872347.0,False,False,100651,3486.71735,2020-12-06,0.0303,3048,269,city,BA,607,22
,29.0,2020-12-06,202050,14930634.0,14873064.0,False,False,423124,2833.9319,2020-12-06,0.0199,8418,276,state,BA,4080,30
Salvador,2927408.0,2020-12-07,202050,2886698.0,2872347.0,False,False,100832,3492.98749,2020-12-07,0.0303,3057,270,city,BA,181,9
,29.0,2020-12-07,202050,14930634.0,14873064.0,False,False,424704,2844.51417,2020-12-07,0.0199,8445,277,state,BA,1580,27
Salvador,2927408.0,2020-12-08,202050,2886698.0,2872347.0,False,False,101114,3502.7564399999997,2020-12-08,0.0303,3066,271,city,BA,282,9
,29.0,2020-12-08,202050,14930634.0,14873064.0,False,False,428034,2866.8173100000004,2020-12-08,0.0198,8474,278,state,BA,3330,29
Salvador,2927408.0,2020-12-09,202050,2886698.0,2872347.0,False,False,101493,3515.8856200000005,2020-12-09,0.0303,3072,272,city,BA,379,6
,29.0,2020-12-09,202050,14930634.0,14873064.0,False,False,431786,2891.94685,2020-12-09,0.0197,8502,279,state,BA,3752,28
Salvador,2927408.0,2020-12-10,202050,2886698.0,2872347.0,False,False,101932,3531.09331,2020-12-10,0.0302,3078,273,city,BA,439,6
,29.0,2020-12-10,202050,14930634.0,14873064.0,False,False,436662,2924.60454,2020-12-10,0.0195,8531,280,state,BA,4876,29
Salvador,2927408.0,2020-12-11,202050,2886698.0,2872347.0,False,False,102438,3548.6219899999996,2020-12-11,0.0301,3081,274,city,BA,506,3
,29.0,2020-12-11,202050,14930634.0,14873064.0,False,False,440545,2950.61147,2020-12-11,0.0194,8561,281,state,BA,3883,30
Salvador,2927408.0,2020-12-12,202050,2886698.0,2872347.0,False,False,102886,3564.14145,2020-12-12,0.03,3085,275,city,BA,448,4
,29.0,2020-12-12,202050,14930634.0,14873064.0,False,False,443465,2970.16858,2020-12-12,0.0194,8589,282,state,BA,2920,28
Salvador,2927408.0,2020-12-13,202051,2886698.0,2872347.0,False,False,103074,3570.65408,2020-12-13,0.0299,3087,276,city,BA,188,2
,29.0,2020-12-13,202051,14930634.0,14873064.0,False,False,444661,2978.17896,2020-12-13,0.0194,8610,283,state,BA,1196,21
Salvador,2927408.0,2020-12-14,202051,2886698.0,2872347.0,False,False,103262,3577.16671,2020-12-14,0.0299,3090,277,city,BA,188,3
,29.0,2020-12-14,202051,14930634.0,14873064.0,False,False,447126,2994.68864,2020-12-14,0.0193,8635,284,state,BA,2465,25
Salvador,2927408.0,2020-12-15,202051,2886698.0,2872347.0,False,False,103529,3586.41604,2020-12-15,0.0299,3097,278,city,BA,267,7
,29.0,2020-12-15,202051,14930634.0,14873064.0,False,False,451240,3022.24273,2020-12-15,0.0192,8665,285,state,BA,4114,30
Salvador,2927408.0,2020-12-16,202051,2886698.0,2872347.0,False,False,104134,3607.3742399999996,2020-12-16,0.0298,3098,279,city,BA,605,1
,29.0,2020-12-16,202051,14930634.0,14873064.0,False,False,456106,3054.83344,2020-12-16,0.0191,8691,286,state,BA,4866,26
Salvador,2927408.0,2020-12-17,202051,2886698.0,2872347.0,False,False,104732,3628.08995,2020-12-17,0.0297,3111,280,city,BA,598,13
,29.0,2020-12-17,202051,14930634.0,14873064.0,False,False,461026,3087.78582,2020-12-17,0.0189,8720,287,state,BA,4920,29
Salvador,2927408.0,2020-12-18,202051,2886698.0,2872347.0,False,False,105283,3647.1775,2020-12-18,0.0296,3117,281,city,BA,551,6
,29.0,2020-12-18,202051,14930634.0,14873064.0,False,False,464083,3108.26051,2020-12-18,0.0189,8748,288,state,BA,3057,28
Salvador,2927408.0,2020-12-19,202051,2886698.0,2872347.0,False,False,105696,3661.4845100000002,2020-12-19,0.0295,3122,282,city,BA,413,5
,29.0,2020-12-19,202051,14930634.0,14873064.0,False,False,468003,3134.51525,2020-12-19,0.0188,8777,289,state,BA,3920,29
Salvador,2927408.0,2020-12-20,202052,2886698.0,2872347.0,False,False,105871,3667.5468,2020-12-20,0.0296,3130,283,city,BA,175,8
,29.0,2020-12-20,202052,14930634.0,14873064.0,False,False,469660,3145.6132399999997,2020-12-20,0.0188,8807,290,state,BA,1657,30
Salvador,2927408.0,2020-12-21,202052,2886698.0,2872347.0,False,False,106101,3675.5143799999996,2020-12-21,0.0295,3133,284,city,BA,230,3
,29.0,2020-12-21,202052,14930634.0,14873064.0,False,False,471177,3155.77356,2020-12-21,0.0188,8835,291,state,BA,1517,28
Salvador,2927408.0,2020-12-22,202052,2886698.0,2872347.0,False,False,106613,3693.2509,2020-12-22,0.0294,3139,285,city,BA,512,6
,29.0,2020-12-22,202052,14930634.0,14873064.0,False,False,473865,3173.7768100000003,2020-12-22,0.0187,8865,292,state,BA,2688,30
Salvador,2927408.0,2020-12-23,202052,2886698.0,2872347.0,False,False,107073,3709.18607,2020-12-23,0.0294,3144,286,city,BA,460,5
,29.0,2020-12-23,202052,14930634.0,14873064.0,False,False,476955,3194.47252,2020-12-23,0.0186,8893,293,state,BA,3090,28
Salvador,2927408.0,2020-12-24,202052,2886698.0,2872347.0,False,False,107487,3723.5277100000003,2020-12-24,0.0293,3144,287,city,BA,414,0
,29.0,2020-12-24,202052,14930634.0,14873064.0,False,False,479553,3211.87299,2020-12-24,0.0186,8924,294,state,BA,2598,31
Salvador,2927408.0,2020-12-25,202052,2886698.0,2872347.0,False,False,107767,3733.22738,2020-12-25,0.0292,3144,288,city,BA,280,0
,29.0,2020-12-25,202052,14930634.0,14873064.0,False,False,480764,3219.98383,2020-12-25,0.0186,8954,295,state,BA,1211,30
Salvador,2927408.0,2020-12-26,202052,2886698.0,2872347.0,False,False,107980,3740.60605,2020-12-26,0.0292,3153,289,city,BA,213,9
,29.0,2020-12-26,202052,14930634.0,14873064.0,False,False,482113,3229.01894,2020-12-26,0.0186,8983,296,state,BA,1349,29
